"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"798","F2",2024-08-19,"Metz","Bastia",1,1,"D",0,1,"A",1.93,3.33,4.15,"0-1","1-1",18,5,7,3,1,3,0,0,9,1,13,15,2,10,28,"9-1","Y","N","N",4,0,1
"799","F2",2024-08-23,"Annecy","Martigues",2,4,"A",1,2,"A",1.74,3.6,5.25,"1-2","2-4",25,7,10,5,3,1,0,0,19,3,13,13,6,22,26,"19-3","Y","Y","Y",4,0,2
"800","F2",2024-08-23,"Bastia","Amiens",1,0,"H",0,0,"D",2.65,2.82,3.26,"0-0","1-0",15,4,9,3,2,5,0,1,6,4,12,11,1,10,23,"6-4","N","N","N",7,1,2
"801","F2",2024-08-23,"Laval","Guingamp",0,1,"A",0,1,"A",3.44,2.97,2.43,"0-1","0-1",16,3,15,4,2,2,0,0,8,5,23,16,1,13,39,"8-5","N","N","N",4,0,2
"802","F2",2024-08-23,"Paris FC","Dunkerque",3,2,"H",0,1,"A",1.71,3.75,5.18,"0-1","3-2",9,4,6,2,1,2,0,0,7,1,8,17,5,8,25,"7-1","Y","Y","Y",3,0,2
"803","F2",2024-08-23,"Pau FC","Caen",1,0,"H",1,0,"H",2.81,3.15,2.74,"1-0","1-0",7,2,22,4,1,2,2,0,0,7,12,20,1,7,32,"0-7","N","N","N",3,2,2
"804","F2",2024-08-23,"Rodez","Metz",1,3,"A",0,3,"A",2.87,3.23,2.63,"0-3","1-3",16,4,11,4,3,4,1,0,7,3,14,13,4,10,27,"7-3","Y","Y","Y",7,1,2
"805","F2",2024-08-23,"Troyes","Clermont",0,1,"A",0,1,"A",3.57,3.3,2.19,"0-1","0-1",16,5,5,1,0,1,0,0,15,3,5,13,1,18,18,"15-3","N","N","N",1,0,2
"806","F2",2024-08-24,"Lorient","Grenoble",2,0,"H",0,0,"D",1.68,3.75,5.3,"0-0","2-0",12,5,13,3,1,2,0,0,9,7,12,10,2,16,22,"9-7","Y","N","N",3,0,2
"807","F2",2024-08-26,"Red Star","Ajaccio",1,0,"H",1,0,"H",2.36,3.05,3.3,"1-0","1-0",5,2,19,2,2,3,0,0,2,8,15,15,1,10,30,"2-8","N","N","N",5,0,2
"808","F2",2024-08-30,"Ajaccio","Troyes",2,1,"H",0,1,"A",2.12,3.03,4.18,"0-1","2-1",23,5,8,4,7,0,0,1,7,3,16,15,3,10,31,"7-3","Y","Y","N",7,1,3
"809","F2",2024-08-30,"Caen","Annecy",1,1,"D",0,0,"D",2.13,3.31,3.72,"0-0","1-1",12,1,8,4,1,2,0,0,6,0,6,20,2,6,26,"6-0","Y","N","N",3,0,3
"810","F2",2024-08-30,"Clermont","Paris FC",0,1,"A",0,1,"A",3.47,3.33,2.22,"0-1","0-1",6,2,6,3,0,1,1,0,4,4,12,9,1,8,21,"4-4","N","N","N",1,1,3
"811","F2",2024-08-30,"Dunkerque","Rodez",1,0,"H",1,0,"H",2.58,3.26,2.9,"1-0","1-0",13,3,13,1,2,2,0,0,3,9,9,14,1,12,23,"3-9","N","N","N",4,0,3
"812","F2",2024-08-30,"Grenoble","Pau FC",1,1,"D",0,0,"D",2.5,3.38,2.92,"0-0","1-1",7,4,12,5,3,2,0,0,5,11,8,11,2,16,19,"5-11","Y","N","N",5,0,3
"813","F2",2024-08-30,"Guingamp","Red Star",3,4,"A",2,2,"D",1.93,3.29,4.62,"2-2","3-4",21,7,18,7,0,1,0,0,8,4,12,10,7,12,22,"8-4","Y","Y","Y",1,0,3
"814","F2",2024-08-30,"Martigues","Bastia",0,1,"A",0,0,"D",3.56,3.04,2.33,"0-0","0-1",13,1,9,4,2,2,0,0,8,3,22,16,1,11,38,"8-3","N","N","N",4,0,3
"815","F2",2024-08-31,"Amiens","Lorient",1,0,"H",1,0,"H",4.03,3.32,2.01,"1-0","1-0",14,7,19,9,0,0,0,0,9,12,10,13,1,21,23,"9-12","N","N","N",0,0,3
"816","F2",2024-08-31,"Metz","Laval",1,1,"D",0,1,"A",1.74,3.63,5.03,"0-1","1-1",20,3,7,4,1,1,0,0,4,3,10,19,2,7,29,"4-3","Y","N","N",2,0,3
"817","F2",2024-09-13,"Annecy","Amiens",3,0,"H",1,0,"H",2.28,3.15,3.48,"1-0","3-0",9,5,12,4,3,2,0,0,6,7,23,11,3,13,34,"6-7","Y","Y","N",5,0,4
"818","F2",2024-09-13,"Bastia","Troyes",0,0,"D",0,0,"D",1.67,3.74,5.56,"0-0","0-0",12,3,8,2,3,5,0,0,5,6,9,18,0,11,27,"5-6","N","N","N",8,0,4
"819","F2",2024-09-13,"Clermont","Dunkerque",0,1,"A",0,0,"D",2,3.3,4.14,"0-0","0-1",6,1,8,4,2,2,0,0,3,3,14,11,1,6,25,"3-3","N","N","N",4,0,4
"820","F2",2024-09-13,"Laval","Ajaccio",1,1,"D",1,1,"D",2.61,2.82,3.28,"1-1","1-1",1,1,2,2,4,5,0,0,6,5,3,5,2,11,8,"6-5","Y","N","N",9,0,4
"821","F2",2024-09-13,"Lorient","Red Star",2,1,"H",1,0,"H",1.66,4.41,4.61,"1-0","2-1",14,7,5,3,2,1,0,1,13,3,10,12,3,16,22,"13-3","Y","Y","N",3,1,4
"822","F2",2024-09-13,"Pau FC","Martigues",3,0,"H",1,0,"H",2.27,3.14,3.52,"1-0","3-0",19,9,8,3,1,2,0,0,5,3,15,17,3,8,32,"5-3","Y","Y","N",3,0,4
"823","F2",2024-09-13,"Rodez","Guingamp",1,2,"A",0,1,"A",2.82,3.2,2.67,"0-1","1-2",4,2,3,3,2,0,0,0,5,5,4,4,3,10,8,"5-5","Y","Y","N",2,0,4
"824","F2",2024-09-14,"Paris FC","Metz",1,2,"A",1,2,"A",2.25,3.18,3.32,"1-2","1-2",13,7,7,5,1,3,0,0,5,2,16,19,3,7,35,"5-2","Y","Y","N",4,0,4
"825","F2",2024-09-16,"Grenoble","Caen",3,1,"H",2,1,"H",2.78,3.24,2.56,"2-1","3-1",12,5,6,4,1,4,0,0,9,5,15,12,4,14,27,"9-5","Y","Y","Y",5,0,4
"826","F2",2024-09-20,"Amiens","Clermont",1,0,"H",1,0,"H",2.69,2.94,3.06,"1-0","1-0",12,6,16,3,0,0,0,0,5,8,15,16,1,13,31,"5-8","N","N","N",0,0,5
"827","F2",2024-09-20,"Bastia","Paris FC",2,1,"H",2,1,"H",3.3,3.13,2.4,"2-1","2-1",15,5,13,5,3,4,1,2,3,6,11,16,3,9,27,"3-6","Y","Y","N",7,3,5
"828","F2",2024-09-20,"Caen","Ajaccio",1,0,"H",0,0,"D",2.08,3.37,3.8,"0-0","1-0",19,8,3,2,1,3,0,0,10,1,17,17,1,11,34,"10-1","N","N","N",4,0,5
"829","F2",2024-09-20,"Dunkerque","Pau FC",3,2,"H",2,1,"H",2.77,3.04,2.87,"2-1","3-2",14,6,16,4,4,5,0,0,5,5,18,18,5,10,36,"5-5","Y","Y","Y",9,0,5
"830","F2",2024-09-20,"Guingamp","Annecy",2,2,"D",1,1,"D",1.75,3.69,5.03,"1-1","2-2",14,8,8,4,1,2,0,0,6,4,10,14,4,10,24,"6-4","Y","Y","Y",3,0,5
"831","F2",2024-09-20,"Martigues","Grenoble",0,4,"A",0,0,"D",3.17,2.88,2.66,"0-0","0-4",12,6,19,5,0,2,1,0,2,5,12,13,4,7,25,"2-5","Y","Y","Y",2,1,5
"832","F2",2024-09-20,"Red Star","Laval",0,3,"A",0,2,"A",2.36,3.27,3.24,"0-2","0-3",12,2,14,5,2,1,0,0,2,5,14,13,3,7,27,"2-5","Y","Y","N",3,0,5
"833","F2",2024-09-20,"Troyes","Rodez",0,3,"A",0,1,"A",2.69,3.34,2.72,"0-1","0-3",14,2,17,5,2,1,0,0,4,4,6,19,3,8,25,"4-4","Y","Y","N",3,0,5
"834","F2",2024-09-21,"Metz","Lorient",1,1,"D",1,0,"H",2.57,3.26,2.79,"1-0","1-1",7,1,16,5,2,2,0,0,1,10,12,13,2,11,25,"1-10","Y","N","N",4,0,5
"835","F2",2024-09-24,"Ajaccio","Grenoble",2,0,"H",0,0,"D",2.7,3.01,2.98,"0-0","2-0",12,3,7,1,4,1,0,0,6,3,19,14,2,9,33,"6-3","Y","N","N",5,0,6
"836","F2",2024-09-24,"Annecy","Troyes",1,0,"H",1,0,"H",1.72,3.74,5.15,"1-0","1-0",9,2,18,3,3,1,0,0,3,7,19,11,1,10,30,"3-7","N","N","N",4,0,6
"837","F2",2024-09-24,"Caen","Amiens",2,1,"H",1,1,"D",2.02,3.23,4.22,"1-1","2-1",15,3,7,4,3,2,0,0,10,2,15,15,3,12,30,"10-2","Y","Y","N",5,0,6
"838","F2",2024-09-24,"Clermont","Red Star",1,1,"D",1,0,"H",2.2,3.17,3.7,"1-0","1-1",11,4,6,3,2,1,0,0,6,4,15,14,2,10,29,"6-4","Y","N","N",3,0,6
"839","F2",2024-09-24,"Dunkerque","Bastia",2,1,"H",0,1,"A",3.17,2.89,2.65,"0-1","2-1",12,3,11,4,0,2,0,0,5,2,17,18,3,7,35,"5-2","Y","Y","N",2,0,6
"840","F2",2024-09-24,"Metz","Martigues",6,0,"H",3,0,"H",1.38,4.4,10.92,"3-0","6-0",18,9,12,5,1,2,0,0,5,5,18,11,6,10,29,"5-5","Y","Y","Y",3,0,6
"841","F2",2024-09-24,"Paris FC","Guingamp",2,0,"H",1,0,"H",2.64,3.04,3.03,"1-0","2-0",10,8,9,5,1,2,0,0,2,2,14,21,2,4,35,"2-2","Y","N","N",3,0,6
"842","F2",2024-09-24,"Pau FC","Lorient",1,0,"H",1,0,"H",3.49,3.79,2.04,"1-0","1-0",19,7,6,2,1,1,0,1,7,1,19,11,1,8,30,"7-1","N","N","N",2,1,6
"843","F2",2024-09-24,"Rodez","Laval",1,3,"A",1,0,"H",2.36,3.18,3.34,"1-0","1-3",14,2,10,6,2,1,0,0,3,9,19,14,4,12,33,"3-9","Y","Y","Y",3,0,6
"844","F2",2024-09-27,"Amiens","Rodez",2,1,"H",0,1,"A",2.49,3.14,3.15,"0-1","2-1",20,11,12,3,2,4,0,1,5,4,13,23,3,9,36,"5-4","Y","Y","N",6,1,7
"845","F2",2024-09-27,"Bastia","Annecy",2,2,"D",1,1,"D",2.41,2.95,3.51,"1-1","2-2",20,10,9,2,1,4,0,0,3,3,13,22,4,6,35,"3-3","Y","Y","Y",5,0,7
"846","F2",2024-09-27,"Grenoble","Clermont",3,0,"H",1,0,"H",2.45,3.24,3.11,"1-0","3-0",10,5,7,3,1,1,0,1,5,8,9,11,3,13,20,"5-8","Y","Y","N",2,1,7
"847","F2",2024-09-27,"Laval","Pau FC",3,1,"H",2,0,"H",2.53,3.14,3.08,"2-0","3-1",7,5,7,2,2,6,0,0,3,4,21,25,4,7,46,"3-4","Y","Y","Y",8,0,7
"848","F2",2024-09-27,"Lorient","Ajaccio",3,0,"H",0,0,"D",1.53,4.19,6.6,"0-0","3-0",27,10,7,3,2,2,0,1,8,3,22,18,3,11,40,"8-3","Y","Y","N",4,1,7
"849","F2",2024-09-27,"Martigues","Dunkerque",1,1,"D",1,0,"H",3.33,3.06,2.43,"1-0","1-1",5,1,18,7,1,3,1,0,7,10,10,9,2,17,19,"7-10","Y","N","N",4,1,7
"850","F2",2024-09-28,"Red Star","Paris FC",1,3,"A",1,2,"A",3.62,3.51,2.07,"1-2","1-3",12,4,11,6,3,2,0,0,6,7,16,12,4,13,28,"6-7","Y","Y","Y",5,0,7
"851","F2",2024-09-28,"Troyes","Metz",2,1,"H",1,0,"H",3.81,3.42,1.99,"1-0","2-1",6,5,12,2,3,2,0,0,1,2,16,14,3,3,30,"1-2","Y","Y","N",5,0,7
"852","F2",2024-09-30,"Guingamp","Caen",3,1,"H",1,0,"H",2.06,3.35,3.68,"1-0","3-1",13,9,6,2,2,3,0,0,7,6,12,11,4,13,23,"7-6","Y","Y","Y",5,0,7
"1242","G1",2024-08-17,"PAOK","Panserraikos",3,2,"H",2,1,"H",1.13,8.19,15.33,"2-1","3-2",19,10,9,5,1,3,0,0,9,1,13,6,5,10,19,"9-1","Y","Y","Y",4,0,1
"1243","G1",2024-08-17,"Volos NFC","Olympiakos",0,2,"A",0,1,"A",8.11,6.08,1.28,"0-1","0-2",6,2,18,7,3,2,1,0,3,3,18,22,2,6,40,"3-3","Y","N","N",5,1,1
"1244","G1",2024-08-18,"Levadeiakos","Athens Kallithea",0,0,"D",0,0,"D",2.59,3.08,2.85,"0-0","0-0",12,3,2,0,3,6,0,0,2,5,16,21,0,7,37,"2-5","N","N","N",9,0,1
"1245","G1",2024-08-18,"Panathinaikos","Asteras Tripolis",0,1,"A",0,0,"D",1.3,5.23,9.01,"0-0","0-1",14,2,12,4,3,3,1,0,8,2,15,15,1,10,30,"8-2","N","N","N",6,1,1
"1246","G1",2024-08-18,"Atromitos","Aris",1,1,"D",0,0,"D",2.84,3.24,2.49,"0-0","1-1",8,6,10,2,2,3,0,0,3,4,18,19,2,7,37,"3-4","Y","N","N",5,0,1
"1247","G1",2024-08-18,"AEK","OFI Crete",3,0,"H",2,0,"H",1.18,6.93,12.26,"2-0","3-0",18,5,4,1,3,2,0,0,6,1,13,12,3,7,25,"6-1","Y","Y","N",5,0,1
"1248","G1",2024-08-19,"Panetolikos","Lamia",0,1,"A",0,0,"D",2.13,3.24,3.51,"0-0","0-1",9,5,11,5,2,7,1,1,4,3,14,19,1,7,33,"4-3","N","N","N",9,2,1
"1249","G1",2024-08-24,"OFI Crete","Atromitos",1,1,"D",1,0,"H",2.19,3.3,3.3,"1-0","1-1",7,2,13,2,8,6,1,2,4,3,26,14,2,7,40,"4-3","Y","N","N",14,3,2
"1250","G1",2024-08-24,"Panserraikos","Aris",0,1,"A",0,1,"A",2.75,3.18,2.61,"0-1","0-1",7,4,11,7,4,6,0,0,4,2,16,20,1,6,36,"4-2","N","N","N",10,0,2
"1251","G1",2024-08-24,"AEK","Lamia",1,1,"D",0,1,"A",1.1,10.02,17.71,"0-1","1-1",23,5,2,1,1,4,0,0,13,1,5,14,2,14,19,"13-1","Y","N","N",5,0,2
"1252","G1",2024-08-25,"Asteras Tripolis","Volos NFC",0,1,"A",0,1,"A",2.04,3.25,3.76,"0-1","0-1",17,3,6,3,3,4,0,0,13,0,10,18,1,13,28,"13-0","N","N","N",7,0,2
"1253","G1",2024-08-25,"PAOK","Panetolikos",2,0,"H",0,0,"D",1.2,6.43,11.63,"0-0","2-0",17,10,5,2,2,5,0,0,4,1,17,16,2,5,33,"4-1","Y","N","N",7,0,2
"1254","G1",2024-08-25,"Panathinaikos","Levadeiakos",1,0,"H",0,0,"D",1.19,6.25,13.49,"0-0","1-0",16,5,9,2,2,2,0,0,7,3,14,19,1,10,33,"7-3","N","N","N",4,0,2
"1255","G1",2024-08-26,"Olympiakos","Athens Kallithea",2,1,"H",1,0,"H",1.1,9.78,20.11,"1-0","2-1",13,5,8,4,1,2,0,0,7,3,11,16,3,10,27,"7-3","Y","Y","N",3,0,2
"1256","G1",2024-08-31,"Lamia","Olympiakos",0,3,"A",0,1,"A",11.12,6.37,1.21,"0-1","0-3",7,5,13,8,2,1,0,0,4,6,16,14,3,10,30,"4-6","Y","Y","N",3,0,3
"1257","G1",2024-08-31,"Aris","Asteras Tripolis",1,1,"D",0,0,"D",1.65,3.69,5.33,"0-0","1-1",15,12,13,10,4,3,0,1,4,3,0,0,2,7,0,"4-3","Y","N","N",7,1,3
"1258","G1",2024-08-31,"Panetolikos","Panserraikos",3,0,"H",1,0,"H",1.93,3.35,4.02,"1-0","3-0",10,8,10,7,4,3,0,0,3,4,16,14,3,7,30,"3-4","Y","Y","N",7,0,3
"1259","G1",2024-09-01,"Levadeiakos","AEK",0,3,"A",0,1,"A",8.73,5.85,1.27,"0-1","0-3",9,5,17,13,3,3,0,0,1,6,10,14,3,7,24,"1-6","Y","Y","N",6,0,3
"1260","G1",2024-09-01,"Volos NFC","OFI Crete",1,3,"A",0,1,"A",2.45,3.22,2.93,"0-1","1-3",10,3,5,3,3,2,0,0,7,0,26,19,4,7,45,"7-0","Y","Y","Y",5,0,3
"1261","G1",2024-09-01,"Atromitos","PAOK",1,2,"A",0,1,"A",6.05,4.63,1.45,"0-1","1-2",5,3,6,4,4,3,0,0,4,2,17,16,3,6,33,"4-2","Y","Y","N",7,0,3
"1262","G1",2024-09-01,"Athens Kallithea","Panathinaikos",2,2,"D",1,1,"D",6.38,5.05,1.4,"1-1","2-2",16,7,14,10,4,2,0,0,9,3,27,7,4,12,34,"9-3","Y","Y","Y",6,0,3
"1263","G1",2024-09-14,"Lamia","Athens Kallithea",0,0,"D",0,0,"D",2.25,3.32,3.19,"0-0","0-0",9,3,10,5,2,2,0,0,1,3,16,20,0,4,36,"1-3","N","N","N",4,0,4
"1264","G1",2024-09-14,"Asteras Tripolis","Atromitos",1,2,"A",1,2,"A",1.94,3.37,4.04,"1-2","1-2",15,6,8,2,1,5,0,0,6,1,17,18,3,7,35,"6-1","Y","Y","N",6,0,4
"1265","G1",2024-09-15,"Panserraikos","Levadeiakos",2,2,"D",2,0,"H",2.16,3.19,3.54,"2-0","2-2",7,4,8,6,6,4,0,1,2,5,16,17,4,7,33,"2-5","Y","Y","Y",10,1,4
"1266","G1",2024-09-15,"Olympiakos","Panetolikos",0,0,"D",0,0,"D",1.13,8.88,16.25,"0-0","0-0",20,5,7,0,0,2,0,0,8,0,7,11,0,8,18,"8-0","N","N","N",2,0,4
"1267","G1",2024-09-15,"OFI Crete","Aris",3,2,"H",1,0,"H",3.02,3.52,2.25,"1-0","3-2",10,7,15,6,3,2,0,0,6,7,18,18,5,13,36,"6-7","Y","Y","Y",5,0,4
"1268","G1",2024-09-15,"PAOK","Panathinaikos",0,0,"D",0,0,"D",1.88,3.41,4.26,"0-0","0-0",10,4,5,4,1,3,0,0,6,4,16,13,0,10,29,"6-4","N","N","N",4,0,4
"1269","G1",2024-09-16,"AEK","Volos NFC",2,0,"H",1,0,"H",1.09,10.69,22.76,"1-0","2-0",9,6,8,2,2,3,0,0,3,5,14,14,2,8,28,"3-5","Y","N","N",5,0,4
"1270","G1",2024-09-21,"Volos NFC","PAOK",1,4,"A",0,1,"A",8.34,5.18,1.33,"0-1","1-4",4,3,11,8,4,1,1,0,4,5,14,17,5,9,31,"4-5","Y","Y","Y",5,1,5
"1271","G1",2024-09-21,"Aris","Olympiakos",2,1,"H",2,0,"H",5.58,3.95,1.59,"2-0","2-1",6,3,9,4,2,4,0,0,3,5,12,18,3,8,30,"3-5","Y","Y","N",6,0,5
"1272","G1",2024-09-21,"Panetolikos","Asteras Tripolis",1,1,"D",1,1,"D",2.3,3.29,3.16,"1-1","1-1",10,3,10,3,4,5,0,1,1,3,11,17,2,4,28,"1-3","Y","N","N",9,1,5
"1273","G1",2024-09-22,"Levadeiakos","OFI Crete",1,1,"D",0,0,"D",2.45,3.1,3.09,"0-0","1-1",13,5,3,3,3,3,0,0,4,2,21,24,2,6,45,"4-2","Y","N","N",6,0,5
"1274","G1",2024-09-22,"Panathinaikos","Panserraikos",3,1,"H",1,1,"D",1.18,6.77,14.02,"1-1","3-1",23,20,15,11,1,4,0,0,7,1,8,15,4,8,23,"7-1","Y","Y","Y",5,0,5
"1275","G1",2024-09-22,"Atromitos","Lamia",4,2,"H",1,1,"D",1.89,3.43,4.2,"1-1","4-2",11,9,3,2,1,1,0,0,6,2,15,11,6,8,26,"6-2","Y","Y","Y",2,0,5
"1276","G1",2024-09-22,"Athens Kallithea","AEK",0,0,"D",0,0,"D",7.99,5.04,1.35,"0-0","0-0",10,2,13,6,3,5,0,0,2,13,12,19,0,15,31,"2-13","N","N","N",8,0,5
"1277","G1",2024-09-28,"Volos NFC","Athens Kallithea",1,1,"D",1,1,"D",2.37,3.2,3.12,"1-1","1-1",11,6,3,2,2,1,0,0,6,4,18,20,2,10,38,"6-4","Y","N","N",3,0,6
"1278","G1",2024-09-28,"Asteras Tripolis","Levadeiakos",1,1,"D",1,1,"D",1.82,3.44,4.59,"1-1","1-1",8,5,13,9,2,3,0,0,4,3,0,0,2,7,0,"4-3","Y","N","N",5,0,6
"1279","G1",2024-09-29,"OFI Crete","Panetolikos",1,2,"A",1,0,"H",1.89,3.34,4.35,"1-0","1-2",7,4,10,4,2,4,0,0,4,2,13,14,3,6,27,"4-2","Y","Y","N",6,0,6
"1280","G1",2024-09-29,"Olympiakos","Atromitos",2,0,"H",1,0,"H",1.22,6.21,11.94,"1-0","2-0",12,7,4,2,2,1,0,0,5,5,19,7,2,10,26,"5-5","Y","N","N",3,0,6
"1281","G1",2024-09-29,"PAOK","Aris",0,1,"A",0,0,"D",1.69,3.73,4.94,"0-0","0-1",12,3,9,8,2,3,0,0,5,5,8,12,1,10,20,"5-5","N","N","N",5,0,6
"1282","G1",2024-09-29,"AEK","Panathinaikos",2,0,"H",1,0,"H",1.83,3.54,4.32,"1-0","2-0",15,4,7,4,6,4,0,0,6,1,20,17,2,7,37,"6-1","Y","N","N",10,0,6
"1283","G1",2024-09-30,"Lamia","Panserraikos",1,2,"A",0,1,"A",2.48,3.49,2.74,"0-1","1-2",10,2,12,8,1,5,1,1,6,5,9,19,3,11,28,"6-5","Y","Y","N",6,2,6
"853","I1",2024-08-17,"Genoa","Inter",2,2,"D",1,1,"D",6.6,4.18,1.55,"1-1","2-2",10,6,14,9,1,2,0,0,1,4,15,14,4,5,29,"1-4","Y","Y","Y",3,0,1
"854","I1",2024-08-17,"Parma","Fiorentina",1,1,"D",1,0,"H",3.37,3.43,2.25,"1-0","1-1",13,5,14,7,3,2,0,1,4,9,15,9,2,13,24,"4-9","Y","N","N",5,1,1
"855","I1",2024-08-17,"Empoli","Monza",0,0,"D",0,0,"D",2.53,3.13,3.14,"0-0","0-0",9,1,4,1,0,2,0,0,7,3,16,19,0,10,35,"7-3","N","N","N",2,0,1
"856","I1",2024-08-17,"Milan","Torino",2,2,"D",0,1,"A",1.62,4.06,5.76,"0-1","2-2",20,6,6,3,2,4,0,0,9,2,10,7,4,11,17,"9-2","Y","Y","Y",6,0,1
"857","I1",2024-08-18,"Bologna","Udinese",1,1,"D",0,0,"D",1.95,3.29,4.57,"0-0","1-1",22,7,4,2,0,4,0,0,7,5,15,13,2,12,28,"7-5","Y","N","N",4,0,1
"858","I1",2024-08-18,"Verona","Napoli",3,0,"H",0,0,"D",4.99,3.67,1.78,"0-0","3-0",8,5,15,5,4,1,0,0,1,5,15,13,3,6,28,"1-5","Y","Y","N",5,0,1
"859","I1",2024-08-18,"Cagliari","Roma",0,0,"D",0,0,"D",4.04,3.53,1.99,"0-0","0-0",12,2,13,3,2,0,0,0,5,3,15,7,0,8,22,"5-3","N","N","N",2,0,1
"860","I1",2024-08-18,"Lazio","Venezia",3,1,"H",2,1,"H",1.48,4.46,7.29,"2-1","3-1",13,6,11,3,1,2,0,0,6,3,14,11,4,9,25,"6-3","Y","Y","Y",3,0,1
"861","I1",2024-08-19,"Lecce","Atalanta",0,4,"A",0,2,"A",4.44,3.62,1.88,"0-2","0-4",19,5,10,6,0,2,0,0,5,3,10,24,4,8,34,"5-3","Y","Y","Y",2,0,1
"862","I1",2024-08-19,"Juventus","Como",3,0,"H",2,0,"H",1.34,5.22,9.8,"2-0","3-0",12,9,1,1,2,4,0,0,3,0,12,6,3,3,18,"3-0","Y","Y","N",6,0,1
"863","I1",2024-08-24,"Parma","Milan",2,1,"H",1,0,"H",4.9,4.16,1.69,"1-0","2-1",8,5,17,5,0,3,0,0,3,9,9,13,3,12,22,"3-9","Y","Y","N",3,0,2
"864","I1",2024-08-24,"Udinese","Lazio",2,1,"H",1,0,"H",3.38,3.11,2.4,"1-0","2-1",8,3,17,5,0,0,1,0,4,13,15,10,3,17,25,"4-13","Y","Y","N",0,1,2
"865","I1",2024-08-24,"Inter","Lecce",2,0,"H",1,0,"H",1.2,7.01,15.07,"1-0","2-0",11,3,10,4,0,2,0,0,10,6,9,12,2,16,21,"10-6","Y","N","N",2,0,2
"866","I1",2024-08-24,"Monza","Genoa",0,1,"A",0,1,"A",2.68,3.11,2.96,"0-1","0-1",9,2,11,1,2,3,0,0,8,3,6,17,1,11,23,"8-3","N","N","N",5,0,2
"867","I1",2024-08-25,"Fiorentina","Venezia",0,0,"D",0,0,"D",1.44,4.65,7.64,"0-0","0-0",12,8,7,4,1,2,0,0,7,3,13,19,0,10,32,"7-3","N","N","N",3,0,2
"868","I1",2024-08-25,"Torino","Atalanta",2,1,"H",1,1,"D",3.32,3.26,2.35,"1-1","2-1",13,6,24,8,3,4,0,0,4,6,8,13,3,10,21,"4-6","Y","Y","N",7,0,2
"869","I1",2024-08-25,"Napoli","Bologna",3,0,"H",1,0,"H",1.94,3.62,4.11,"1-0","3-0",16,5,9,2,2,2,0,0,7,5,11,17,3,12,28,"7-5","Y","Y","N",4,0,2
"870","I1",2024-08-25,"Roma","Empoli",1,2,"A",0,1,"A",1.5,4.45,6.8,"0-1","1-2",17,6,10,3,0,3,0,0,8,5,10,9,3,13,19,"8-5","Y","Y","N",3,0,2
"871","I1",2024-08-26,"Cagliari","Como",1,1,"D",1,0,"H",2.13,3.43,3.66,"1-0","1-1",11,5,13,4,2,2,0,0,5,6,12,10,2,11,22,"5-6","Y","N","N",4,0,2
"872","I1",2024-08-26,"Verona","Juventus",0,3,"A",0,2,"A",5.23,3.77,1.72,"0-2","0-3",7,1,7,5,2,0,0,0,4,1,8,8,3,5,16,"4-1","Y","Y","N",2,0,2
"873","I1",2024-08-30,"Venezia","Torino",0,1,"A",0,0,"D",3.63,3.3,2.23,"0-0","0-1",13,4,12,6,2,4,0,0,3,3,7,15,1,6,22,"3-3","N","N","N",6,0,3
"874","I1",2024-08-30,"Inter","Atalanta",4,0,"H",2,0,"H",1.58,4.43,5.79,"2-0","4-0",13,5,11,1,0,2,0,0,3,4,6,15,4,7,21,"3-4","Y","Y","Y",2,0,3
"875","I1",2024-08-31,"Bologna","Empoli",1,1,"D",1,1,"D",1.66,3.79,5.89,"1-1","1-1",14,3,4,2,0,3,0,0,6,3,15,18,2,9,33,"6-3","Y","N","N",3,0,3
"876","I1",2024-08-31,"Lecce","Cagliari",1,0,"H",1,0,"H",2.33,3.18,3.45,"1-0","1-0",17,4,21,2,1,3,1,0,7,10,10,13,1,17,23,"7-10","N","N","N",4,1,3
"877","I1",2024-08-31,"Lazio","Milan",2,2,"D",0,1,"A",2.97,3.44,2.46,"0-1","2-2",7,5,10,4,4,2,0,0,5,7,12,9,4,12,21,"5-7","Y","Y","Y",6,0,3
"878","I1",2024-08-31,"Napoli","Parma",2,1,"H",0,1,"A",1.5,4.66,6.48,"0-1","2-1",29,7,13,2,2,4,0,1,6,4,12,6,3,10,18,"6-4","Y","Y","N",6,1,3
"879","I1",2024-09-01,"Fiorentina","Monza",2,2,"D",1,2,"A",1.7,3.86,5.24,"1-2","2-2",15,5,4,3,2,4,0,0,6,0,11,21,4,6,32,"6-0","Y","Y","Y",6,0,3
"880","I1",2024-09-01,"Genoa","Verona",0,2,"A",0,0,"D",2.02,3.29,4.25,"0-0","0-2",11,1,10,3,2,6,0,0,3,1,8,16,2,4,24,"3-1","Y","N","N",8,0,3
"881","I1",2024-09-01,"Juventus","Roma",0,0,"D",0,0,"D",1.76,3.73,5.02,"0-0","0-0",8,1,7,1,2,2,0,0,6,4,11,12,0,10,23,"6-4","N","N","N",4,0,3
"882","I1",2024-09-01,"Udinese","Como",1,0,"H",1,0,"H",2.07,3.4,3.89,"1-0","1-0",10,3,21,4,3,0,0,0,4,6,16,9,1,10,25,"4-6","N","N","N",3,0,3
